movies_row,movie_title,book_row,book_title,cosine_sim,label
2952,Return to the Blue Lagoon,7750,"The Abduction (Theodore Boone, #2)",0.384785920381546,0
2952,Return to the Blue Lagoon,8466,"On the Island (On the Island, #1)",0.38137155771255493,0
1542,Speed,2689,"The Tin Roof Blowdown (Dave Robicheaux, #16)",0.33946987986564636,0
1542,Speed,1470,Homicide: A Year on the Killing Streets,0.3149610757827759,0
1542,Speed,9141,"No Place to Hide: Edward Snowden, the NSA, and the U.S. Surveillance State",0.30398064851760864,0
2001,The Crew,8183,"Stolen Prey (Lucas Davenport, #22)",0.3182806372642517,0
2001,The Crew,4054,Wiseguy,0.29368507862091064,0
2001,The Crew,3570,Helter Skelter: The True Story of the Manson Murders,0.2882630527019501,0
4045,Show Boat,5716,A Fish Out of Water,0.3027173578739166,0
4045,Show Boat,4055,Captain Blood,0.2930110692977905,0
4045,Show Boat,215,"The River (Brian's Saga, #2)",0.28841647505760193,0
4700,Once,3225,Void Moon,0.29686135053634644,0
4700,Once,2748,"Trunk Music (Harry Bosch, #5; Harry Bosch Universe, #6)",0.29551708698272705,0
4700,Once,7202,"Moonlight Mile (Kenzie & Gennaro,#6)",0.2902630567550659,0
24,King Kong,3801,Jaws,0.32959669828414917,0
24,King Kong,2300,"Tarzan of the Apes (Tarzan, #1)",0.28069648146629333,0
24,King Kong,5046,Planet of the Apes,0.26458585262298584,0
4125,The Last Five Years,3643,"Hateship, Friendship, Courtship, Loveship, Marriage: Stories",0.3824981451034546,0
4125,The Last Five Years,7414,The Paris Wife,0.37416762113571167,0
4125,The Last Five Years,8889,The Goldfinch,0.37310341000556946,0
1717,Safe Haven,4602,"Silent in the Grave (Lady Julia Grey, #1)",0.4513281285762787,1
1717,Safe Haven,3264,"Mistress of the Art of Death (Mistress of the Art of Death, #1)",0.4093599319458008,1
1717,Safe Haven,1962,"A Caribbean Mystery (Miss Marple, #10)",0.40744978189468384,1
2531,Why Did I Get Married?,4291,The First Wives Club,0.3793766498565674,0
2531,Why Did I Get Married?,8488,"The Marriage Mistake (Marriage to a Billionaire, #3)",0.3684562146663666,0
2531,Why Did I Get Married?,9111,"Rival (Fall Away, #2)",0.36417073011398315,0
3881,Feast,7500,The Darkest Secret (Lords of the Underworld #7),0.2746770977973938,0
3881,Feast,6182,The Darkest Pleasure (Lords of the Underworld #3),0.26831525564193726,0
3881,Feast,6891,The Darkest Passion (Lords of the Underworld #5),0.2653012275695801,0
1672,1911,2729,Tao Te Ching,0.41390424966812134,1
1672,1911,4722,Mao's Last Dancer,0.40996479988098145,1
1672,1911,358,1421: The Year China Discovered America,0.38651177287101746,0
3844,Troll Hunter,3979,"Touching Spirit Bear (Spirit Bear, #1)",0.4257359504699707,1
3844,Troll Hunter,8245,Liar & Spy,0.3960350751876831,0
3844,Troll Hunter,3506,"The Sea of Trolls (Sea of Trolls, #1)",0.38419070839881897,0
3560,A Nightmare on Elm Street 3: Dream Warriors,6135,"Infected (Infected, #1)",0.36400508880615234,0
3560,A Nightmare on Elm Street 3: Dream Warriors,6226,Living Dead Girl,0.360095739364624,0
3560,A Nightmare on Elm Street 3: Dream Warriors,3304,The Haunting of Hill House,0.3552851676940918,0
1071,Blended,8613,"Not Quite Dating (Not Quite, #1)",0.3420983552932739,0
1071,Blended,9781,"The Story of the Lost Child (The Neapolitan Novels, #4)",0.3349229395389557,0
1071,Blended,6938,The Lonely Polygamist,0.3283688426017761,0
3262,Easy A,1012,The Scarlet Letter,0.48439252376556396,1
3262,Easy A,7977,"Scarlet (Scarlet, #1)",0.4681752920150757,1
3262,Easy A,7619,"Twisted (Pretty Little Liars, #9)",0.4485814869403839,1
423,Bruce Almighty,2147,If Chins Could Kill: Confessions of a B-Movie Actor,0.3136281967163086,0
423,Bruce Almighty,3593,Batman: A Death in the Family,0.2831147015094757,0
423,Bruce Almighty,6545,"The Madness of Lord Ian Mackenzie (Mackenzies & McBrides, #1)",0.2819421887397766,0
984,Into the Blue,3801,Jaws,0.42061376571655273,1
984,Into the Blue,1408,In the Heart of the Sea: The Tragedy of the Whaleship Essex,0.3844382166862488,0
984,Into the Blue,3968,"Ice Station (Shane Schofield, #1)",0.3706262409687042,0
1187,Bridge of Spies,2981,"Ghost Wars: The Secret History of the CIA, Afghanistan, and bin Laden from the Soviet Invasion to September 10, 2001",0.4065493941307068,1
1187,Bridge of Spies,280,"From Russia With Love (James Bond, #5)",0.38139286637306213,0
1187,Bridge of Spies,4708,"The Eagle Has Landed (Liam Devlin, #1)",0.37697213888168335,0
2744,This Christmas,4504,The Best Christmas Pageant Ever (The Herdmans #1),0.5137060880661011,1
2744,This Christmas,4262,The Night Before Christmas,0.47860193252563477,1
2744,This Christmas,447,A Christmas Carol and Other Christmas Writings,0.4708263874053955,1
1506,Source Code,4842,"Eye of the Storm (Sean Dillon, #1)",0.3179999887943268,0
1506,Source Code,6844,"First to Kill (Nathan McBride, #1)",0.30611521005630493,0
1506,Source Code,4209,"Memorial Day (Mitch Rapp, #7)",0.30413103103637695,0
1539,Big Daddy,6770,NurtureShock: New Thinking About Children,0.39645689725875854,0
1539,Big Daddy,5640,"Healthy Sleep Habits, Happy Child",0.3708067536354065,0
1539,Big Daddy,3865,The Happiest Baby on the Block: The New Way to Calm Crying and Help Your Newborn Baby Sleep Longer,0.35672253370285034,0
4152,Slacker Uprising,4770,Johnny Mnemonic,0.3082945644855499,0
4152,Slacker Uprising,4944,The Manchurian Candidate (Movie Tie-In Edition),0.30496692657470703,0
4152,Slacker Uprising,2311,Stupid White Men,0.3002683222293854,0
1360,There Be Dragons,1648,Chronicle of a Death Foretold,0.45521435141563416,1
1360,There Be Dragons,1419,Collected Fictions,0.44363510608673096,1
1360,There Be Dragons,912,The Flanders Panel,0.433806449174881,1
3195,Opal Dream,9894,RoomHate,0.40026065707206726,1
3195,Opal Dream,9573,Echo,0.3967112898826599,0
3195,Opal Dream,9282,Bone Gap,0.3944382667541504,0
88,Big Hero 6,2336,The Robots of Dawn (Robot #3),0.2645769715309143,0
88,Big Hero 6,2784,Halo: The Fall of Reach,0.2550756335258484,0
88,Big Hero 6,1546,"Forever Peace (The Forever War, #2)",0.24882087111473083,0
1648,Fright Night,4395,The Omen,0.416167676448822,1
1648,Fright Night,4181,The Exorcist,0.4160168766975403,1
1648,Fright Night,5162,The Howling,0.4082859456539154,1
2061,Michael Clayton,6738,Justice: What's the Right Thing to Do?,0.22154346108436584,0
2061,Michael Clayton,455,The Street Lawyer,0.18306881189346313,0
2061,Michael Clayton,449,The Innocent Man: Murder and Injustice in a Small Town,0.17553630471229553,0
4205,Out of the Dark,8767,The Sound of Things Falling,0.3142823576927185,0
4205,Out of the Dark,2257,"Reliquary (Pendergast, #2)",0.31076470017433167,0
4205,Out of the Dark,1647,Of Love and Other Demons,0.2967659533023834,0
668,Elektra,8359,"The Assassin and the Underworld (Throne of Glass, #0.4)",0.3882344961166382,0
668,Elektra,6832,"Spider's Bite (Elemental Assassin, #1)",0.38489729166030884,0
668,Elektra,8374,"The Assassin and the Empire (Throne of Glass, #0.5)",0.3847682476043701,0
4022,My Life Without Me,84,The Alchemist,0.4244290292263031,1
4022,My Life Without Me,127,Veronika Decides to Die,0.4208633303642273,1
4022,My Life Without Me,2913,"Death at La Fenice (Commissario Brunetti, #1)",0.39102840423583984,0
3521,Crossover,6407,The Book of Basketball: The NBA According to The Sports Guy,0.32968002557754517,0
3521,Crossover,8208,"Dream Team: How Michael, Magic, Larry, Charles, and the Greatest Team of All Time Conquered the World and Changed the Game of Basketball Forever",0.2940869927406311,0
3521,Crossover,6795,When the Game Was Ours,0.2826043963432312,0
2837,The Fault in Our Stars,7026,The Emperor of All Maladies: A Biography of Cancer,0.41240888833999634,1
2837,The Fault in Our Stars,2942,"Girl, Interrupted",0.3772251009941101,0
2837,The Fault in Our Stars,9702,Black-Eyed Susans,0.37558987736701965,0
435,Alvin and the Chipmunks: Chipwrecked,5242,The Endurance: Shackleton's Legendary Antarctic Expedition,0.33192533254623413,0
435,Alvin and the Chipmunks: Chipwrecked,9425,In the Kingdom of Ice: The Grand and Terrible Polar Voyage of the USS Jeannette,0.30273520946502686,0
435,Alvin and the Chipmunks: Chipwrecked,1408,In the Heart of the Sea: The Tragedy of the Whaleship Essex,0.2987994849681854,0
4562,Diamond Ruff,3566,Zodiac,0.40645015239715576,1
4562,Diamond Ruff,6275,Beat the Reaper (Peter Brown #1),0.3987365663051605,0
4562,Diamond Ruff,7160,"I Hunt Killers (Jasper Dent, #1)",0.3943966329097748,0
3121,Blonde Ambition,4767,Getting to Yes: Negotiating an Agreement Without Giving In,0.31905362010002136,0
3121,Blonde Ambition,872,When Genius Failed: The Rise and Fall of Long-Term Capital Management,0.3182854652404785,0
3121,Blonde Ambition,6150,The Long Tail: Why the Future of Business is Selling Less of More,0.31482192873954773,0
2830,Quarantine,1299,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,0.4230825901031494,1
2830,Quarantine,6135,"Infected (Infected, #1)",0.300297349691391,0
2830,Quarantine,4946,The Cobra Event,0.29948174953460693,0
378,K-19: The Widowmaker,5242,The Endurance: Shackleton's Legendary Antarctic Expedition,0.3300946056842804,0
378,K-19: The Widowmaker,9425,In the Kingdom of Ice: The Grand and Terrible Polar Voyage of the USS Jeannette,0.32442179322242737,0
378,K-19: The Widowmaker,3919,Endurance: Shackleton's Incredible Voyage,0.262384831905365,0
3170,Harold & Kumar Go to White Castle,871,The Paradox of Choice: Why More Is Less,0.3348717987537384,0
3170,Harold & Kumar Go to White Castle,3473,Harold and the Purple Crayon,0.33463525772094727,0
3170,Harold & Kumar Go to White Castle,7900,"Thinking, Fast and Slow",0.33302026987075806,0
4612,Sisters in Law,9751,Missoula: Rape and the Justice System in a College Town,0.439430832862854,1
4612,Sisters in Law,6903,"I Am Nujood, Age 10 and Divorced",0.38853129744529724,0
4612,Sisters in Law,6176,"Stolen Innocence: My Story of Growing Up in a Polygamous Sect, Becoming a Teenage Bride, and Breaking Free of Warren Jeffs",0.384219229221344,0
705,Couples Retreat,3763,Getting Stoned with Savages: A Trip Through the Islands of Fiji and Vanuatu,0.38688576221466064,0
705,Couples Retreat,914,The Sex Lives of Cannibals: Adrift in the Equatorial Pacific,0.34960371255874634,0
705,Couples Retreat,8466,"On the Island (On the Island, #1)",0.34880661964416504,0
2017,Ghost,2080,"Chocolate Chip Cookie Murder (Hannah Swensen, #1)",0.36935877799987793,0
2017,Ghost,7202,"Moonlight Mile (Kenzie & Gennaro,#6)",0.3651297688484192,0
2017,Ghost,5398,"Heartsick (Archie Sheridan & Gretchen Lowell, #1)",0.3619334101676941,0
940,Syriana,2368,The Haj,0.33789125084877014,0
940,Syriana,9369,Flash Boys: A Wall Street Revolt,0.33743762969970703,0
940,Syriana,2955,The Undercover Economist,0.3261164128780365,0
1353,Isn't She Great,2613,Valley of the Dolls,0.5806280374526978,1
1353,Isn't She Great,5197,The Illustrated Mum,0.4532112181186676,1
1353,Isn't She Great,8922,The Valley of Amazement,0.4501383900642395,1
1813,Gran Torino,8571,Detroit: An American Autopsy,0.32504159212112427,0
1813,Gran Torino,5937,Gang Leader for a Day: A Rogue Sociologist Takes to the Streets,0.28691595792770386,0
1813,Gran Torino,1565,The Sicilian,0.27491316199302673,0
4470,The Conformist,2802,Novecento. Un monologo,0.4012826383113861,1
4470,The Conformist,1840,The Prince,0.3812364339828491,0
4470,The Conformist,842,Baudolino,0.37235939502716064,0
1912,Angela's Ashes,4550,"Angela's Ashes (Frank McCourt, #1)",0.518207311630249,1
1912,Angela's Ashes,7256,Minding Frankie,0.44845518469810486,1
1912,Angela's Ashes,369,"'Tis (Frank McCourt, #2)",0.4381963312625885,1
1794,Clockstoppers,1368,The Time Machine/The Invisible Man,0.41186580061912537,1
1794,Clockstoppers,1548,"Darkness, Take My Hand (Kenzie & Gennaro, #2)",0.41039717197418213,1
1794,Clockstoppers,6796,"Crocodile Tears (Alex Rider, #8)",0.3997175693511963,0
645,Broken Arrow,7963,American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,0.37195640802383423,0
645,Broken Arrow,5451,Lone Survivor: The Eyewitness Account of Operation Redwing and the Lost Heroes of SEAL Team 10,0.354646235704422,0
645,Broken Arrow,7594,SEAL Team Six: Memoirs of an Elite Navy SEAL Sniper,0.3312516510486603,0
65,The Dark Knight,3593,Batman: A Death in the Family,0.4335532486438751,1
65,The Dark Knight,2618,"Batman: Knightfall, Vol. 1: Broken Bat",0.40693145990371704,1
65,The Dark Knight,7803,Batman: The Black Mirror,0.3943273723125458,0
2652,Bathory: Countess of Blood,3884,Elizabeth: The Struggle for the Throne,0.4584961533546448,1
2652,Bathory: Countess of Blood,7544,"The Lady of the Rivers (The Plantagenet and Tudor Novels, #1)",0.4377883970737457,1
2652,Bathory: Countess of Blood,5325,Lady Audley's Secret,0.4354721009731293,1
2886,Ondine,3860,The Little Mermaid,0.34031251072883606,0
2886,Ondine,921,"The Sea, the Sea",0.33768630027770996,0
2886,Ondine,5389,The Little Mermaid,0.3285095989704132,0
738,Joy,2951,"Rich Dad, Poor Dad",0.4773677885532379,1
738,Joy,3954,Rich Dad's Guide to Investing: What the Rich Invest in That the Poor and Middle Class Do Not!,0.3975354731082916,0
738,Joy,3248,Tales of a Female Nomad: Living at Large in the World,0.39713966846466064,0
3837,Gods and Monsters,1709,The Illustrated Man,0.31052300333976746,0
3837,Gods and Monsters,3734,The Name of the Rose,0.3093014359474182,0
3837,Gods and Monsters,3801,Jaws,0.3030567765235901,0
3070,I Am Love,5227,Bella Tuscany,0.4349011480808258,1
3070,I Am Love,7976,"The One You Love (Emma Holden Suspense Mystery, #1)",0.4330269694328308,1
3070,I Am Love,6936,The Hand That First Held Mine,0.42812955379486084,1
816,George of the Jungle,5484,"Born Free: A Lioness of Two Worlds (Story of Elsa, #1)",0.4052659571170807,1
816,George of the Jungle,5717,Curious George Goes to the Hospital,0.40118059515953064,1
816,George of the Jungle,3991,"The Fourth Bear (Nursery Crime, #2)",0.3912898898124695,0
3953,Chain Letter,8144,My Friend Dahmer,0.3762841820716858,0
3953,Chain Letter,3432,"Best Friends for Never (The Clique, #2)",0.349814236164093,0
3953,Chain Letter,3435,"Revenge of the Wannabes (The Clique, #3)",0.3446860909461975,0
1938,Blindness,1299,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,0.4043823778629303,1
1938,Blindness,2181,"The Ghost Map: The Story of London's Most Terrifying Epidemic - and How It Changed Science, Cities, and the Modern World",0.3623813986778259,0
1938,Blindness,8450,"City of Bones / City of Ashes / City of Glass / City of Fallen Angels / City of Lost Souls (The Mortal Instruments, #1-5)",0.3184276223182678,0
3495,The Flower of Evil,8031,"The Kingmaker's Daughter (The Plantagenet and Tudor Novels, #4)",0.3365572988986969,0
3495,The Flower of Evil,1293,"The Boleyn Inheritance (The Plantagenet and Tudor Novels, #10)",0.31813573837280273,0
3495,The Flower of Evil,3079,"Anne of Ingleside (Anne of Green Gables, #6)",0.3001054525375366,0
4726,Cheap Thrills,2951,"Rich Dad, Poor Dad",0.498858779668808,1
4726,Cheap Thrills,3954,Rich Dad's Guide to Investing: What the Rich Invest in That the Poor and Middle Class Do Not!,0.3952026665210724,0
4726,Cheap Thrills,3175,Rich Dad's Cashflow Quadrant: Rich Dad's Guide to Financial Freedom,0.38592901825904846,0
692,Chicken Little,3194,"Birds of a Feather (Maisie Dobbs, #2)",0.3004505932331085,0
692,Chicken Little,4267,The Pigeon Finds a Hot Dog!,0.2745712101459503,0
692,Chicken Little,9788,All the Birds in the Sky,0.27066054940223694,0
1978,Ready to Rumble,9460,"Dominic (Slater Brothers, #1)",0.3082830011844635,0
1978,Ready to Rumble,3841,"Once and Always (Sequels, #1)",0.2777515947818756,0
1978,Ready to Rumble,1746,The Dirt: Confessions of the World's Most Notorious Rock Band,0.2696634829044342,0
1709,Space Pirate Captain Harlock,5906,"Courageous (The Lost Fleet, #3)",0.275468647480011,0
1709,Space Pirate Captain Harlock,3084,H.M.S. Surprise,0.27533793449401855,0
1709,Space Pirate Captain Harlock,3451,"Fearless (The Lost Fleet, #2)",0.2614285945892334,0
136,Bee Movie,5636,Miles: The Autobiography,0.3298276662826538,0
136,Bee Movie,2206,The Secret Life of Bees,0.32288122177124023,0
136,Bee Movie,6602,"Evil at Heart (Archie Sheridan & Gretchen Lowell, #3)",0.3227629065513611,0
350,Charlie's Angels,3897,"Stormbreaker (Alex Rider, #1)",0.400704562664032,1
350,Charlie's Angels,9464,"Axel (Corps Security, #1)",0.3966633677482605,0
350,Charlie's Angels,4153,"Eagle Strike (Alex Rider, #4)",0.3797394931316376,0
1370,21,1442,Gifted Hands: The Ben Carson Story,0.35398274660110474,0
1370,21,3308,Tangerine,0.33896857500076294,0
1370,21,5203,Bringing Down the House: The Inside Story of Six M.I.T. Students Who Took Vegas for Millions,0.32596921920776367,0
2622,The In Crowd,5704,"The Clique (The Clique, #1)",0.37738192081451416,0
2622,The In Crowd,8042,The Psychopath Test: A Journey Through the Madness Industry,0.3708203434944153,0
2622,The In Crowd,1468,Please Stop Laughing at Me... One Woman's Inspirational Story,0.36732912063598633,0
2482,My Stepmother is an Alien,7049,Packing for Mars: The Curious Science of Life in the Void,0.35714489221572876,0
2482,My Stepmother is an Alien,6226,Living Dead Girl,0.34685471653938293,0
2482,My Stepmother is an Alien,9131,An Astronaut's Guide to Life on Earth,0.3348115086555481,0
1599,The Age of Adaline,6602,"Evil at Heart (Archie Sheridan & Gretchen Lowell, #3)",0.4010760486125946,1
1599,The Age of Adaline,6661,After,0.39694297313690186,0
1599,The Age of Adaline,9702,Black-Eyed Susans,0.394717276096344,0
682,The Love Guru,2415,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams  Reaching Your Destiny,0.31753939390182495,0
682,The Love Guru,1482,The Nose,0.3150712251663208,0
682,The Love Guru,2782,"Simply Irresistible (Chinooks Hockey Team, #1)",0.3117348551750183,0
1865,What a Girl Wants,4280,"Meet Samantha: An American Girl (American Girls: Samantha, #1)",0.4055432677268982,1
1865,What a Girl Wants,9290,Jamaica Inn,0.3990185856819153,0
1865,What a Girl Wants,7469,Battle Hymn of the Tiger Mother,0.3976430892944336,0
210,Batman & Robin,8510,"Batman, Volume 2: The City of Owls",0.42991334199905396,1
210,Batman & Robin,3593,Batman: A Death in the Family,0.42472368478775024,1
210,Batman & Robin,6088,Batman: The Man Who Laughs,0.4167259931564331,1
4006,"Fat, Sick & Nearly Dead",7385,Drop Dead Healthy: One Man's Humble Quest for Bodily Perfection,0.4123028516769409,1
4006,"Fat, Sick & Nearly Dead",7015,"The 4-Hour Body: An Uncommon Guide to Rapid Fat-Loss, Incredible Sex, and Becoming Superhuman",0.3613089621067047,0
4006,"Fat, Sick & Nearly Dead",1453,Touching the Void: The True Story of One Man's Miraculous Survival,0.36062854528427124,0
2053,Joyeux Noël,1544,"The Winds of War (The Henry Family, #1)",0.40381598472595215,1
2053,Joyeux Noël,5249,"An Army at Dawn: The War in North Africa, 1942-1943 (World War II Liberation Trilogy, #1)",0.3966866731643677,0
2053,Joyeux Noël,2377,"War and Remembrance (The Henry Family, #2)",0.39187005162239075,0
1267,Duplex,3704,"The Little House Collection (Little House, #1-9)",0.34267285466194153,0
1267,Duplex,4913,The Little Old Lady Who Was Not Afraid of Anything,0.337677538394928,0
1267,Duplex,9815,The Two-Family House,0.33483392000198364,0
1458,Femme Fatale,1964,The Dance Of Anger: A Woman's Guide to Changing the Patterns of Intimate Relationships,0.3667038083076477,0
1458,Femme Fatale,9210,Men Explain Things to Me,0.3609422445297241,0
1458,Femme Fatale,4841,Nine Parts of Desire: The Hidden World of Islamic Women,0.3609217405319214,0
4516,Wordplay,2695,Brain Droppings,0.44654369354248047,1
4516,Wordplay,2303,Thank You for Smoking,0.42559152841567993,1
4516,Wordplay,6691,Eating the Dinosaur,0.4108973741531372,1
259,Speed 2: Cruise Control,4770,Johnny Mnemonic,0.3385831117630005,0
259,Speed 2: Cruise Control,2331,"Raise the Titanic! (Dirk Pitt, #4)",0.33410876989364624,0
259,Speed 2: Cruise Control,9835,"Hollywood Dirt (Hollywood Dirt, #1)",0.32640576362609863,0
2499,Enter the Void,8603,Proof of Heaven: A Neurosurgeon's Journey into the Afterlife,0.3919692933559418,0
2499,Enter the Void,4687,Sleepers,0.38743793964385986,0
2499,Enter the Void,1648,Chronicle of a Death Foretold,0.38290032744407654,0
4202,Foolish,8564,"The Best Man (Blue Heron, #1)",0.3862030506134033,0
4202,Foolish,6461,Too Good to Be True,0.37464502453804016,0
4202,Foolish,8091,"Hot Ticket (Sinners on Tour, #3)",0.3712630867958069,0
4445,London to Brighton,549,Portrait of a Killer: Jack the Ripper - Case Closed,0.35575681924819946,0
4445,London to Brighton,8740,"Down London Road (On Dublin Street, #2)",0.34186816215515137,0
4445,London to Brighton,2047,"The Next Accident (Quincy & Rainie, #3)",0.3392578959465027,0
3746,Trapeze,8092,"Double Time (Sinners on Tour, #5)",0.27252882719039917,0
3746,Trapeze,7323,"The Perfect Play (Play by Play, #1)",0.21994033455848694,0
3746,Trapeze,7332,"Backstage Pass (Sinners on Tour, #1)",0.21761883795261383,0
4678,Super Hybrid,8258,"The Last Policeman (The Last Policeman, #1)",0.24925655126571655,0
4678,Super Hybrid,4488,"Imitation in Death (In Death, #17)",0.2434224933385849,0
4678,Super Hybrid,6275,Beat the Reaper (Peter Brown #1),0.24306519329547882,0
2228,An American Carol,447,A Christmas Carol and Other Christmas Writings,0.3563106060028076,0
2228,An American Carol,5354,I Am America (And So Can You!),0.35415613651275635,0
2228,An American Carol,6707,American on Purpose: The Improbable Adventures of an Unlikely Patriot,0.34842649102211,0
3386,Somewhere,4182,Beautiful Boy: A Father's Journey Through His Son's Addiction,0.40678659081459045,1
3386,Somewhere,5197,The Illustrated Mum,0.34669268131256104,0
3386,Somewhere,3024,George's Marvellous Medicine,0.34515202045440674,0
1996,Someone Like You...,9835,"Hollywood Dirt (Hollywood Dirt, #1)",0.4174957871437073,1
1996,Someone Like You...,9594,"Overruled (The Legal Briefs, #1)",0.4055526852607727,1
1996,Someone Like You...,9161,"Tangled (Tangled, #1)",0.4023025631904602,1
173,Happy Feet Two,2807,Mr. Popper's Penguins,0.4196518063545227,1
173,Happy Feet Two,3780,"Swallows and Amazons (Swallows and Amazons, #1)",0.31872695684432983,0
173,Happy Feet Two,4610,"Mummies in the Morning (Magic Tree House, #3)",0.306688517332077,0
3565,Freddy's Dead: The Final Nightmare,5492,There's a Nightmare in My Closet,0.42688852548599243,1
3565,Freddy's Dead: The Final Nightmare,856,Nightmares and Dreamscapes,0.41764408349990845,1
3565,Freddy's Dead: The Final Nightmare,5162,The Howling,0.412021666765213,1
2503,The Homesman,3327,The Beet Queen,0.44241106510162354,1
2503,The Homesman,4509,Women Who Run With the Wolves: Myths and Stories of the Wild Woman Archetype,0.42593222856521606,1
2503,The Homesman,2090,One Thousand White Women: The Journals of May Dodd (One Thousand White Women#1),0.4146033525466919,1
4609,Wendy and Lucy,6970,The Search,0.4472459554672241,1
4609,Wendy and Lucy,5677,Officer Buckle & Gloria,0.4282672107219696,1
4609,Wendy and Lucy,6517,Dog on It (A Chet and Bernie Mystery #1),0.410151869058609,1
4729,Open Secret,1329,"The Mirror Crack'd from Side to Side (Miss Marple, #9)",0.3669176995754242,0
4729,Open Secret,2944,"They Do It with Mirrors (Miss Marple, #6)",0.3412185311317444,0
4729,Open Secret,1963,"Nemesis (Miss Marple, #12)",0.3210183382034302,0
471,Little Nicky,7098,The Darkest Lie (Lords of the Underworld #6),0.38197144865989685,0
471,Little Nicky,6891,The Darkest Passion (Lords of the Underworld #5),0.3728845417499542,0
471,Little Nicky,6506,The Darkest Whisper (Lords of the Underworld #4),0.37230217456817627,0
856,Turbulence,4947,Flight of the Intruder (Jake Grafton #1),0.36995258927345276,0
856,Turbulence,640,Airframe,0.28043389320373535,0
856,Turbulence,5659,"Flight of the Old Dog (Patrick McLanahan, #1)",0.2732491195201874,0
1125,Cleopatra,826,The Memoirs of Cleopatra,0.5184252262115479,1
1125,Cleopatra,6666,Cleopatra's Daughter,0.4919191896915436,1
1125,Cleopatra,3554,Antony and Cleopatra,0.47220781445503235,1
2234,A Dangerous Method,3773,Man and His Symbols,0.4510663151741028,1
2234,A Dangerous Method,5355,"Memories, Dreams, Reflections",0.4379567503929138,1
2234,A Dangerous Method,3402,The Interpretation of Dreams,0.4176005721092224,1
4509,Benji,4858,A Dog's Life: The Autobiography of a Stray,0.39663833379745483,0
4509,Benji,7750,"The Abduction (Theodore Boone, #2)",0.35252606868743896,0
4509,Benji,4800,"Kidnapped (David Balfour, #1)",0.3462035059928894,0
2504,Juwanna Mann,6407,The Book of Basketball: The NBA According to The Sports Guy,0.4094364643096924,1
2504,Juwanna Mann,8208,"Dream Team: How Michael, Magic, Larry, Charles, and the Greatest Team of All Time Conquered the World and Changed the Game of Basketball Forever",0.3466432988643646,0
2504,Juwanna Mann,9715,Kulti,0.332912802696228,0
1317,White Squall,4055,Captain Blood,0.4681767225265503,1
1317,White Squall,8757,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,0.43485715985298157,1
1317,White Squall,2067,"The Mysterious Island (Extraordinary Voyages, #12)",0.42977598309516907,1
3000,The Last Dragon,180,Way of the Peaceful Warrior: A Book That Changes Lives,0.3388643264770508,0
3000,The Last Dragon,7111,"The Emperor of Nihon-Ja (Ranger's Apprentice, #10)",0.2887066602706909,0
3000,The Last Dragon,8518,"Seducing Cinderella (Fighting for Love, #1)",0.2885764539241791,0
3604,Sunshine Cleaning,1023,Belly Laughs: The Naked Truth About Pregnancy and Childbirth,0.36546826362609863,0
3604,Sunshine Cleaning,9859,A Mother's Reckoning: Living in the Aftermath of Tragedy,0.3467691242694855,0
3604,Sunshine Cleaning,9816,"Orphan X (Orphan X, #1)",0.34506863355636597,0
653,This Means War,7336,"A Lot like Love (FBI/US Attorney, #2)",0.33955398201942444,0
653,This Means War,6847,"Something About You (FBI/US Attorney, #1)",0.3151368200778961,0
653,This Means War,7853,"About That Night (FBI/US Attorney, #3)",0.2900713086128235,0
4605,When the Cat's Away,8043,A Street Cat Named Bob: How One Man and His Cat Found Hope on the Streets,0.43724340200424194,1
4605,When the Cat's Away,1324,"Cat Among the Pigeons (Hercule Poirot, #32)",0.39509862661361694,0
4605,When the Cat's Away,8556,How to Tell If Your Cat Is Plotting to Kill You,0.3861299753189087,0
4643,The Canyons,8131,"Wicked Nights (Angels of the Dark, #1)",0.48050034046173096,1
4643,The Canyons,8410,"Seduced in the Dark (The Dark Duet, #2)",0.4549270272254944,1
4643,The Canyons,3352,"Angels in America, Part Two: Perestroika",0.4399983286857605,1
717,Jack Reacher,4377,"One Shot (Jack Reacher, #9)",0.37084686756134033,0
717,Jack Reacher,4378,"Die Trying (Jack Reacher, #2)",0.3647470474243164,0
717,Jack Reacher,1561,"Without Fail (Jack Reacher, #6)",0.36121660470962524,0
1376,In & Out,3927,Stone Butch Blues,0.3176114559173584,0
1376,In & Out,9473,Scoring Wilder,0.3074015974998474,0
1376,In & Out,4713,Lies My Teacher Told Me,0.3025610148906708,0
1128,The Mirror Has Two Faces,5685,"The Viscount Who Loved Me (Bridgertons, #2)",0.4641605615615845,1
1128,The Mirror Has Two Faces,3625,"Romancing Mister Bridgerton (Bridgertons, #4)",0.45563745498657227,1
1128,The Mirror Has Two Faces,3632,"When He was Wicked (Bridgertons, #6)",0.4526555836200714,1
1493,Wanderlust,4967,"Random Family: Love, Drugs, Trouble, and Coming of Age in the Bronx",0.4151628613471985,1
1493,Wanderlust,9848,Evicted: Poverty and Profit in the American City,0.41497451066970825,1
